0,0.269916866685311,0.104753437429589,0.000570214364416,0.245865534502607,0.376818719682169,0.862748389008227,0.258251009199855,0.586767951112774,0.847245062637369
1,0.268237921821921,0.098302436845731,0.000587932247444,0.245529113149275,0.372841593300921,0.863005045668771,0.258089612821739,0.585458559352086,0.841903928354455
2,0.266458334969336,0.092103567317924,0.000605176258691,0.244958026452126,0.368256847428694,0.861860101970824,0.257643188460857,0.582453855782467,0.832290573676624
3,0.264577089541935,0.086176100636325,0.000621848189597,0.2441485099132,0.36305707646555,0.859286984127161,0.256906871786937,0.577724758564665,0.818329362640108
4,0.262593247265499,0.08054127755256,0.000637860339612,0.243097135525992,0.357235675052298,0.855259742582867,0.255876218249457,0.571244268721863,0.799947402511311
5,0.260505953245122,0.075222418525488,0.000653133934274,0.241800844346966,0.350786960896328,0.849753110710546,0.254547243446055,0.562987775648778,0.777075008246401
6,0.258314441172243,0.070244898421892,0.000667597819327,0.240256983447939,0.343706323928311,0.842742564938737,0.252916469770596,0.552933455169277,0.749646314351446
7,0.256018038678128,0.065635880567481,0.00068118738965,0.238463347959935,0.335990409931149,0.83420438627694,0.2509809804082,0.541062792117593,0.717600120743854
8,0.25361617284357,0.061423667576092,0.000693843715559,0.236418229084716,0.327637349845125,0.824115723240177,0.248738482019166,0.527361275103559,0.680881125817302
9,0.251108375877569,0.057636499501399,0.000705512833921,0.234120469154928,0.318647050339552,0.812454656231849,0.246187377798157,0.51181933523239,0.639441829214778
10,0.248494290981347,0.054300642554243,0.000716145176508,0.2315695250777,0.30902156760491,0.799200263522933,0.24332685302904,0.49443363851279,0.593245652016821
11,0.245773678418497,0.051437705284823,0.00072569511267,0.228765541812371,0.298765595677211,0.784332689079145,0.240156975805554,0.475208902917199,0.542272402254905
12,0.242946421817299,0.049061329685181,0.000734120587539,0.225709437926718,0.287887114562064,0.767833212651749,0.236708584307031,0.454621322675853,0.488521727038215
13,0.240012534737707,0.047173719807547,0.000741382840546,0.222403005767672,0.276398264543946,0.749684322786741,0.233056499308083,0.433814388659203,0.436894259970634
14,0.236972167543131,0.04576278082186,0.000747446192098,0.218849029396723,0.264316545499339,0.729869793759922,0.229206873923561,0.412851690431193,0.387634845460919
15,0.233825614626443,0.044800746642172,0.000752277888863,0.215051424207363,0.251666490579188,0.708374767972879,0.22516339926653,0.391747557294551,0.340759560082051
16,0.230573322050743,0.044244903072484,0.000755848000334,0.211015403098138,0.238482043498302,0.685185846147018,0.220930723714621,0.37051898813954,0.296276582366056
17,0.227215895678807,0.044040402512672,0.000758129361315,0.206747675262071,0.224809996363012,0.660291188895383,0.216514583473682,0.349186409530049,0.254185821003542
18,0.223754109881271,0.044124507622668,0.000759097556724,0.202256685116616,0.210715050594472,0.633680635218614,0.21192195651272,0.327774733491269,0.214479457534476
19,0.220188916933073,0.044431245364276,0.000758730946746,0.197552900681754,0.196287394048695,0.605345846660316,0.207161244752129,0.306314859249486,0.1771447953621
20,0.216521457231119,0.044895537704181,0.000757010732001,0.192649162847534,0.181654208158895,0.575280491171622,0.202242490386441,0.284845844986708,0.142173101953243
21,0.21275307049463,0.045456259079606,0.000753921060047,0.187561109450619,0.166997290008491,0.54348048987079,0.197177633363359,0.263418110678333,0.109585513828882
22,0.208885308144068,0.046058098148504,0.000749449176403,0.182307690817245,0.152579927745499,0.509944366153747,0.191980818288653,0.242098259319148,0.079515644393441
23,0.204919947096506,0.046652395427685,0.00074358562539,0.17694811779778,0.138908902231324,0.475014784432055,0.186689895356531,0.221125614540803,0.052538708024557
24,0.200859005266373,0.047197250082758,0.000736324508637,0.171719698115393,0.127036531453812,0.44075364398657,0.181447638376649,0.201455589903094,0.03060613944778
25,0.196704759122964,0.047657186296771,0.000727663812312,0.166667802053424,0.117101510759256,0.407536565946626,0.176287320191695,0.183209731630949,0.02085795996894
26,0.192459763732589,0.048002608360658,0.000717605818187,0.161800552354057,0.109032725281546,0.375401157227104,0.171221607132963,0.166336528345756,0.02961167490554
27,0.18812687580708,0.048209201368376,0.000706157618989,0.157125857250571,0.102677351906803,0.344387545136398,0.16626410797553,0.150763725509706,0.04394525339185
28,0.183709280395977,0.048257374334322,0.000693331765499,0.152651308406821,0.097798320341163,0.314539402861132,0.161429415694989,0.136396212530944,0.057596320008178
29,0.179210522002068,0.048131801190305,0.0006791470823,0.148384064109428,0.094088798332946,0.285905402040348,0.156733135777617,0.123115068400595,0.069335135341772
30,0.174634541075849,0.047821091024228,0.00066362970175,0.144330718265843,0.091200595556609,0.258541281583804,0.15219189435966,0.110778409200262,0.078920525907265
31,0.169985717061717,0.047317608343657,0.000646814383046,0.140497156761491,0.088777344210539,0.232512807897004,0.147823317825805,0.099224679746456,0.086400548641367
32,0.165268919437163,0.046617463712208,0.000628746206731,0.136888403937156,0.086482876048657,0.207900017464148,0.143645973851426,0.088279009621121,0.091982534875412
33,0.160489568517532,0.04572070272997,0.000609482767072,0.133508463305792,0.084019613413711,0.184803265659326,0.13967926247293,0.077763440865281,0.096021069674839
34,0.15565370820656,0.044631736286248,0.000589097028232,0.130360158033139,0.081136959994046,0.163351686154094,0.135945904408532,0.067518166364611,0.099045054364327
35,0.150768093371961,0.043360077601857,0.000567681068649,0.127444978010042,0.077632724015587,0.143714458862377,0.132518124704567,0.057547326940389,0.101454994902876
