0.00044367838725700715, 0.0008466286021118597, 107, 1823.8691588785048
0.21757027203810053, 0.0008107025263245674, 101, 1620.0000000000016
0.4350198293146621, 0.0006918787209245532, 105, 1757.1809523809525
0.649538795025514, 0.0004292784495492581, 103, 1693.4951456310703
0.8684366293476524, 0.0000689444448841533, 104, 1719.9134615384626
1.0817493419416406, 0.000024753465381181096, 106, 1808.9528301886787
1.2989059718494333, 0.00018544323173087286, 99, 1558.5252525252483
1.5196027622793928, 0.0001653403609736612, 108, 1866.203703703703
1.7334912997999652, 0.00007802888219682489, 109, 1895.3211009174336
1.948473890230638, 0.000020350484652424946, 101, 1622.7722772277211
2.168262454620811, 0.00010478132092410855, 110, 1949.6090909090917
2.3849153922106883, 0.00017203769783164888, 105, 1767.9047619047622
2.5993205266295916, 0.0002165929139623584, 100, 1595.28
2.815887757283679, 0.00024471075375887366, 102, 1653.4313725490222
3.0303182890210967, 0.00025578311429791183, 93, 1377.8924731182794
3.2512287844759347, 0.00025635729775876044, 97, 1498.9072164948434
3.4654418416657395, 0.0002443232874725899, 99, 1555.353535353532
3.681469235813394, 0.0002170046917168275, 99, 1558.383838383839
3.8994134249672183, 0.00017254561322212122, 108, 1874.7962962962958
4.111903756466459, 0.00010524488133806581, 98, 1536.9489795918362
4.331828562785967, 0.00002033951336435121, 102, 1658.1666666666708
4.550357911798077, 0.00007751225293000409, 112, 1995.0982142857163
4.765472354947464, 0.0001649314133562856, 109, 1895.4128440367022
4.983493860157942, 0.0001846970546125752, 103, 1700.5631067961174
5.198521944319559, 0.000024683666579487195, 106, 1795.5566037735873
5.414234418750141, 0.00006900607131148014, 106, 1802.3396226415057
5.634399703723343, 0.0004254018313411562, 103, 1691.0097087378622
5.848131458046302, 0.0006850561735536806, 106, 1792.6886792452856
6.0655061076077565, 0.0008059412005388259, 102, 1654.7156862745082
6.284686134112949, 0.000842685914337819, 106, 1790.1603773584882
